estado,grupo,producto_normalizado,match_score,nb_categoria,nb_codigo,nb_id_fabricante,nb_nombre,nb_marca,nb_brand_key,nb_precio_ars,nb_stock,cg_fuente,cg_cate,cg_nombre,cg_marca,cg_precio_ars,cg_disponible,cg_url,diferencia_ars,diferencia_pct
solo_compragamer,fuentes,fuentes|SEASONIC|1000W|80 PLUS GOLD|1000W|80|GOLD|FOCUS|GX,-,-,-,-,-,-,-,-,-,compragamer_fuentes,34.0,Fuente Seasonic 1000W 80 Plus Gold FOCUS GX White ATX 3.1 PCIe 5.1 SRP-FGX102,Seasonic,371700.0,True,https://compragamer.com/producto/Fuente_Seasonic_1000W_80_Plus_Gold_FOCUS_GX_White_ATX_3_1_PCIe_5_1_SRP_FGX102_19484?cate=34,-,-
solo_compragamer,fuentes,fuentes|SEASONIC|1200W|80 PLUS GOLD|1200W|80|GOLD|VERTEX|GX,-,-,-,-,-,-,-,-,-,compragamer_fuentes,34.0,Fuente Seasonic 1200W 80 Plus Gold VERTEX GX ATX 3.1 PCIe 5.1 12122GXAFS,Seasonic,427250.0,True,https://compragamer.com/producto/Fuente_Seasonic_1200W_80_Plus_Gold_VERTEX_GX_ATX_3_1_PCIe_5_1_12122GXAFS_19485?cate=34,-,-
solo_compragamer,fuentes,fuentes|SEASONIC|1200W|80 PLUS GOLD|1200W|80|GOLD|VERTEX|GX,-,-,-,-,-,-,-,-,-,compragamer_fuentes,34.0,Fuente Seasonic 1200W 80 Plus Gold VERTEX GX White ATX 3.1 PCIe 5.1 12122GXAFS,Seasonic,446000.0,True,https://compragamer.com/producto/Fuente_Seasonic_1200W_80_Plus_Gold_VERTEX_GX_White_ATX_3_1_PCIe_5_1_12122GXAFS_19486?cate=34,-,-
solo_compragamer,fuentes,fuentes|SEASONIC|1200W|80 PLUS PLATINUM|1200W|80|PLATINUM|VERTEX|PX,-,-,-,-,-,-,-,-,-,compragamer_fuentes,34.0,Fuente Seasonic 1200W 80 Plus Platinum VERTEX PX ATX 3.1 PCIe 5.1 12122PXAFS,Seasonic,557500.0,True,https://compragamer.com/producto/Fuente_Seasonic_1200W_80_Plus_Platinum_VERTEX_PX_ATX_3_1_PCIe_5_1_12122PXAFS_19487?cate=34,-,-
solo_compragamer,fuentes,fuentes|SEASONIC|2200W|80 PLUS PLATINUM|2200W|80|PLATINUM|PRIME|PX,-,-,-,-,-,-,-,-,-,compragamer_fuentes,34.0,Fuente Seasonic 2200W 80 Plus Platinum PRIME PX ATX 3.1 PCIe 5.1 SRP-PPX222,Seasonic,1226400.0,True,https://compragamer.com/producto/Fuente_Seasonic_2200W_80_Plus_Platinum_PRIME_PX_ATX_3_1_PCIe_5_1_SRP_PPX222_19491?cate=34,-,-
solo_compragamer,fuentes,fuentes|SEASONIC|650W|80 PLUS BRONZE|650W|80|BRONZE|S12III|SSR,-,-,-,-,-,-,-,-,-,compragamer_fuentes,34.0,Fuente Seasonic 650W 80 Plus Bronze S12III SSR-650GB3,Seasonic,97540.0,True,https://compragamer.com/producto/Fuente_Seasonic_650W_80_Plus_Bronze_S12III_SSR_650GB3_9374?cate=34,-,-
solo_compragamer,fuentes,fuentes|SEASONIC|650W|80 PLUS GOLD|650W|80|GOLD|G12|GC,-,-,-,-,-,-,-,-,-,compragamer_fuentes,34.0,Fuente Seasonic 650W 80 Plus Gold G12 GC SSP-650RT2,Seasonic,128350.0,True,https://compragamer.com/producto/Fuente_Seasonic_650W_80_Plus_Gold_G12_GC_SSP_650RT2_19482?cate=34,-,-
solo_compragamer,fuentes,fuentes|SEASONIC|750W|80 PLUS GOLD|750W|80|GOLD|CORE|GX,-,-,-,-,-,-,-,-,-,compragamer_fuentes,34.0,Fuente Seasonic 750W 80 Plus Gold CORE GX ATX 3.1 PCIe 5.1 SRP-CGX751,Seasonic,182750.0,True,https://compragamer.com/producto/Fuente_Seasonic_750W_80_Plus_Gold_CORE_GX_ATX_3_1_PCIe_5_1_SRP_CGX751_19479?cate=34,-,-
solo_compragamer,fuentes,fuentes|SEASONIC|750W|80 PLUS GOLD|750W|80|GOLD|CORE|GX,-,-,-,-,-,-,-,-,-,compragamer_fuentes,34.0,Fuente Seasonic 750W 80 Plus Gold CORE GX White ATX 3.1 PCIe 5.1 SRP-CGX751,Seasonic,201000.0,True,https://compragamer.com/producto/Fuente_Seasonic_750W_80_Plus_Gold_CORE_GX_White_ATX_3_1_PCIe_5_1_SRP_CGX751_19480?cate=34,-,-
solo_compragamer,fuentes,fuentes|SEASONIC|850W|80 PLUS GOLD|850W|80|GOLD|CORE|GX,-,-,-,-,-,-,-,-,-,compragamer_fuentes,34.0,Fuente Seasonic 850W 80 Plus Gold CORE GX ATX 3.1 PCIe 5.1 SRP-CGX851,Seasonic,241550.0,True,https://compragamer.com/producto/Fuente_Seasonic_850W_80_Plus_Gold_CORE_GX_ATX_3_1_PCIe_5_1_SRP_CGX851_19481?cate=34,-,-
solo_compragamer,fuentes,fuentes|SEGOTEP|500W||500W|CABLES|LARGOS|23A|120MM,-,-,-,-,-,-,-,-,-,compragamer_fuentes,34.0,Fuente Segotep 500W ATX Cables Largos 23a Cooler 120mm Negro,Segotep,25900.0,True,https://compragamer.com/producto/Fuente_Segotep_500W_ATX_Cables_Largos_23a_Cooler_120mm_Negro_9871?cate=34,-,-
solo_compragamer,fuentes,fuentes|XYZ|1000W|80 PLUS GOLD|1000W|80|GOLD|FULL|MODULAR,-,-,-,-,-,-,-,-,-,compragamer_fuentes,34.0,Fuente XYZ 1000W 80 Plus Gold ATX 3.1 PCIe 5.1 Full Modular HYPERVOLT Black,XYZ,180050.0,True,https://compragamer.com/producto/Fuente_XYZ_1000W_80_Plus_Gold_ATX_3_1_PCIe_5_1_Full_Modular_HYPERVOLT_Black_18739?cate=34,-,-
solo_compragamer,fuentes,fuentes|XYZ|1000W|80 PLUS GOLD|1000W|80|GOLD|FULL|MODULAR,-,-,-,-,-,-,-,-,-,compragamer_fuentes,34.0,Fuente XYZ 1000W 80 Plus Gold ATX 3.1 PCIe 5.1 Full Modular HYPERVOLT White,XYZ,191250.0,True,https://compragamer.com/producto/Fuente_XYZ_1000W_80_Plus_Gold_ATX_3_1_PCIe_5_1_Full_Modular_HYPERVOLT_White_18740?cate=34,-,-
solo_compragamer,fuentes,fuentes|XYZ|650W|80 PLUS BRONZE|650W|80|BRONZE|PHANTOM,-,-,-,-,-,-,-,-,-,compragamer_fuentes,34.0,Fuente XYZ 650W 80 Plus Bronze ARGB Phantom,XYZ,66900.0,True,https://compragamer.com/producto/Fuente_XYZ_650W_80_Plus_Bronze_ARGB_Phantom_18733?cate=34,-,-
solo_compragamer,fuentes,fuentes|XYZ|750W|80 PLUS BRONZE|750W|80|BRONZE|PHANTOM,-,-,-,-,-,-,-,-,-,compragamer_fuentes,34.0,Fuente XYZ 750W 80 Plus Bronze ARGB Phantom,XYZ,73170.0,True,https://compragamer.com/producto/Fuente_XYZ_750W_80_Plus_Bronze_ARGB_Phantom_18734?cate=34,-,-
solo_compragamer,fuentes,fuentes|XYZ|750W|80 PLUS GOLD|750W|80|GOLD|FULL|MODULAR,-,-,-,-,-,-,-,-,-,compragamer_fuentes,34.0,Fuente XYZ 750W 80 Plus Gold ATX 3.1 PCIe 5.1 Full Modular HYPERVOLT Black,XYZ,127760.0,True,https://compragamer.com/producto/Fuente_XYZ_750W_80_Plus_Gold_ATX_3_1_PCIe_5_1_Full_Modular_HYPERVOLT_Black_18735?cate=34,-,-
solo_compragamer,fuentes,fuentes|XYZ|750W|80 PLUS GOLD|750W|80|GOLD|FULL|MODULAR,-,-,-,-,-,-,-,-,-,compragamer_fuentes,34.0,Fuente XYZ 750W 80 Plus Gold ATX 3.1 PCIe 5.1 Full Modular HYPERVOLT White,XYZ,132290.0,True,https://compragamer.com/producto/Fuente_XYZ_750W_80_Plus_Gold_ATX_3_1_PCIe_5_1_Full_Modular_HYPERVOLT_White_18737?cate=34,-,-
solo_compragamer,fuentes,fuentes|XYZ|850W|80 PLUS GOLD|850W|80|GOLD|FULL|MODULAR,-,-,-,-,-,-,-,-,-,compragamer_fuentes,34.0,Fuente XYZ 850W 80 Plus Gold ATX 3.1 PCIe 5.1 Full Modular HYPERVOLT Black,XYZ,141350.0,True,https://compragamer.com/producto/Fuente_XYZ_850W_80_Plus_Gold_ATX_3_1_PCIe_5_1_Full_Modular_HYPERVOLT_Black_18736?cate=34,-,-
solo_compragamer,fuentes,fuentes|XYZ|850W|80 PLUS GOLD|850W|80|GOLD|FULL|MODULAR,-,-,-,-,-,-,-,-,-,compragamer_fuentes,34.0,Fuente XYZ 850W 80 Plus Gold ATX 3.1 PCIe 5.1 Full Modular HYPERVOLT White,XYZ,151750.0,True,https://compragamer.com/producto/Fuente_XYZ_850W_80_Plus_Gold_ATX_3_1_PCIe_5_1_Full_Modular_HYPERVOLT_White_18738?cate=34,-,-
solo_distribuidor,fuentes,fuentes|ASUS|1000W|80 PLUS GOLD|TUF|1000W|EDITION|80|GOLD,-,FUENTES,121660,TUF GAMING 1000G WHITE,FUENTE ASUS TUF GAMING 1000W WHITE EDITION ATX 3.1 PCIE 5 80 PLUS GOLD,ASUS,ASUS,250413.52,8.0,-,-,-,-,-,-,-,-,-
solo_distribuidor,fuentes,fuentes|AUREOX|500W||500W|ARXE|500,-,FUENTES,104829,ARXE-500,FUENTE AUREOX 500W ARXE-500,AUREOX,AUREOX,19954.75,10.0,-,-,-,-,-,-,-,-,-
solo_distribuidor,fuentes,fuentes|AUREOX|500W||500W|ARXGP|500,-,FUENTES,104830,ARXGP-500W,FUENTE AUREOX 500W ARXGP 500,AUREOX,AUREOX,32651.26,10.0,-,-,-,-,-,-,-,-,-
solo_distribuidor,fuentes,fuentes|AUREOX|550W||550W|BRONZE|80|PSU,-,FUENTES,104832,ARXGU-80PBZ-550W,FUENTE GAMER AUREOX 550W BRONZE 80+PSU,AUREOX,AUREOX,47782.42,10.0,-,-,-,-,-,-,-,-,-
solo_distribuidor,fuentes,fuentes|AUREOX|600W||600W|PSU|ARXGP|600,-,FUENTES,104831,ARXGP-600W,FUENTE GAMER AUREOX 600W PSU ARXGP-600,AUREOX,AUREOX,34286.54,10.0,-,-,-,-,-,-,-,-,-
solo_distribuidor,fuentes,fuentes|AUREOX|650W||650W|BRONZE|80|PSU,-,FUENTES,104833,ARXGU-80PBZ-650W,FUENTE GAMER AUREOX 650W BRONZE 80+PSU,AUREOX,AUREOX,52152.36,10.0,-,-,-,-,-,-,-,-,-
solo_distribuidor,fuentes,fuentes|COOLERMASTER|1000W||MASTER|ELITE|GOLD|1000W|FM,-,FUENTES,121452,MPW-A001-AFAG,FUENTE COOLER MASTER ELITE GOLD 1000W FM (Full Modular),COOLER MASTER,COOLERMASTER,172308.44,10.0,-,-,-,-,-,-,-,-,-
solo_distribuidor,fuentes,fuentes|COOLERMASTER|1200W||MASTER|ELITE|GOLD|1200W|FM,-,FUENTES,121453,MPW-C001-AFAG,FUENTE COOLER MASTER ELITE GOLD 1200W FM (Full Modular),COOLER MASTER,COOLERMASTER,197399.9,10.0,-,-,-,-,-,-,-,-,-
solo_distribuidor,fuentes,fuentes|COOLERMASTER|650W||MASTER|MWE|GOLD|650W|V3,-,FUENTES,121449,MPE-6502-ACAAG,FUENTE COOLER MASTER MWE GOLD 650W V3 NM FR (No Modular),COOLER MASTER,COOLERMASTER,78249.57,10.0,-,-,-,-,-,-,-,-,-
solo_distribuidor,fuentes,fuentes|COOLERMASTER|850W||MASTER|MWE|GOLD|850W|V3,-,FUENTES,121451,MPE-8506-ACAG,FUENTE COOLER MASTER MWE GOLD 850W V3 NM FR (No Modular),COOLER MASTER,COOLERMASTER,113761.19,10.0,-,-,-,-,-,-,-,-,-
solo_distribuidor,fuentes,fuentes|COOLERMASTER|850W||MASTER|SILENT|EDGE|PLATINUM|850W,-,FUENTES,121454,MPS-8501-AZAP-NBAR,FUENTE COOLER MASTER X SILENT EDGE PLATINUM 850W (Full Modular),COOLER MASTER,COOLERMASTER,419235.52,3.0,-,-,-,-,-,-,-,-,-
solo_distribuidor,fuentes,fuentes|EVGA|500W|80 PLUS|500W|W2|80,-,FUENTES,108587,100-W2-0500,FUENTE GAMER EVGA 500W W2 80 PLUS,EVGA                                              ,EVGA,93502.42,10.0,-,-,-,-,-,-,-,-,-
solo_distribuidor,fuentes,fuentes|EVGA|500W||500W|BR|80|BRONZE,-,FUENTES,103777,100-BR-0500,FUENTE GAMER EVGA 500W BR 80 BRONZE,EVGA                                              ,EVGA,106172.76,10.0,-,-,-,-,-,-,-,-,-
solo_distribuidor,fuentes,fuentes|EVGA|750W||750W|SUPERNOVA|GOLD|MODULAR,-,FUENTES,108961,220-GA-0750,FUENTE GAMER EVGA 750W SUPERNOVA GOLD MODULAR,EVGA                                              ,EVGA,258099.53,1.0,-,-,-,-,-,-,-,-,-
solo_distribuidor,fuentes,fuentes|EVGA|850W||850W|SUPERNOVA|GOLD|MODULAR,-,FUENTES,104814,220-GA-0850,FUENTE GAMER EVGA 850W SUPERNOVA GOLD MODULAR,EVGA                                              ,EVGA,296933.95,2.0,-,-,-,-,-,-,-,-,-
solo_distribuidor,fuentes,fuentes|GIGABYTE|1000W|80 PLUS GOLD|1000W|PG5|V2|80|GOLD,-,FUENTES,122705,GP-UD1000GM PG5 V2,FUENTE GAMER GIGABYTE 1000W PG5 V2 80 PLUS GOLD FULL MODULAR,GIGABYTE                                          ,GIGABYTE,166077.35,10.0,-,-,-,-,-,-,-,-,-
solo_distribuidor,fuentes,fuentes|GIGABYTE|550W|80 PLUS|550W|80|SILVER,-,FUENTES,119726,GP-P550SS,FUENTE GAMER GIGABYTE 550W 80 PLUS SILVER ATX 3.0,GIGABYTE                                          ,GIGABYTE,60219.43,10.0,-,-,-,-,-,-,-,-,-
solo_distribuidor,fuentes,fuentes|GIGABYTE|550W|80 PLUS|550W|ICE|80|SILVER,-,FUENTES,119727,GP-P550SS ICE,FUENTE GAMER GIGABYTE 550W ICE 80 PLUS SILVER ATX 3.0 WHITE,GIGABYTE                                          ,GIGABYTE,60883.27,10.0,-,-,-,-,-,-,-,-,-
solo_distribuidor,fuentes,fuentes|GIGABYTE|650W|80 PLUS GOLD|650W|80|GOLD,-,FUENTES,121640,GP-P650G,FUENTE GAMER GIGABYTE 650W 80 PLUS GOLD,GIGABYTE                                          ,GIGABYTE,75585.6,10.0,-,-,-,-,-,-,-,-,-
solo_distribuidor,fuentes,fuentes|GIGABYTE|650W|80 PLUS GOLD|650W|80|GOLD|PG5,-,FUENTES,122602,GP-P650G PG5,FUENTE GAMER GIGABYTE 650W 80 PLUS GOLD PG5,GIGABYTE                                          ,GIGABYTE,78067.14,10.0,-,-,-,-,-,-,-,-,-
solo_distribuidor,fuentes,fuentes|GIGABYTE|650W|80 PLUS|650W|80|SILVER,-,FUENTES,119728,GP-P650SS,FUENTE GAMER GIGABYTE 650W 80 PLUS SILVER ATX 3.0,GIGABYTE                                          ,GIGABYTE,68754.47,10.0,-,-,-,-,-,-,-,-,-
solo_distribuidor,fuentes,fuentes|GIGABYTE|650W|80 PLUS|650W|ICE|80|SILVER,-,FUENTES,119729,GP-P650SS ICE,FUENTE GAMER GIGABYTE 650W ICE 80 PLUS SILVER ATX 3.0 WHITE,GIGABYTE                                          ,GIGABYTE,70698.39,10.0,-,-,-,-,-,-,-,-,-
solo_distribuidor,fuentes,fuentes|GIGABYTE|750W|80 PLUS|750W|PG5|80|MODULAR|GOLD,-,FUENTES,119259,GP-UD750GM PG5,FUENTE GAMER GIGABYTE 750W PG5 80 PLUS MODULAR GOLD,GIGABYTE                                          ,GIGABYTE,129201.5,9.0,-,-,-,-,-,-,-,-,-
solo_distribuidor,fuentes,fuentes|GIGABYTE|750W||750W|80|BRONZE,-,FUENTES,120808,GP-P750BS,FUENTE GAMER GIGABYTE 750W 80 BRONZE,GIGABYTE                                          ,GIGABYTE,92335.14,1.0,-,-,-,-,-,-,-,-,-
solo_distribuidor,fuentes,fuentes|GIGABYTE|850W||850W|PG5|AORUS|ELITE|PLATINUM,-,FUENTES,120807,GP--AE850PM PG5,FUENTE GAMER GIGABYTE 850W PG5 AORUS ELITE PLATINUM MODULAR ATX3.1,GIGABYTE                                          ,GIGABYTE,202885.6,7.0,-,-,-,-,-,-,-,-,-
solo_distribuidor,fuentes,fuentes|GIGABYTE|850W||850W|PG5|PSU,-,FUENTES,118490,GP-UD850GM PG5,FUENTE GAMER GIGABYTE 850W PG5/PSU,GIGABYTE                                          ,GIGABYTE,163344.41,10.0,-,-,-,-,-,-,-,-,-
solo_distribuidor,fuentes,fuentes|RAIDMAX|550W||550W|XTB,-,FUENTES,121484,RX-550XTB,FUENTE GAMER 550W RAIDMAX XTB,RAIDMAX,RAIDMAX,36424.78,10.0,-,-,-,-,-,-,-,-,-
solo_distribuidor,fuentes,fuentes|RAIDMAX|600W|80 PLUS BRONZE|600W|VORTEX|80|BRONZE,-,FUENTES,121488,RX-600AFV,FUENTE 600W RAIDMAX VORTEX 80 PLUS BRONZE GAMER,RAIDMAX,RAIDMAX,59055.56,10.0,-,-,-,-,-,-,-,-,-
solo_distribuidor,fuentes,fuentes|RAIDMAX|600W|80 PLUS WHITE|600W|VORTEX|80,-,FUENTES,121486,RX-600ACV,FUENTE 600W RAIDMAX VORTEX 80 PLUS WHITE GAMER,RAIDMAX,RAIDMAX,47740.17,10.0,-,-,-,-,-,-,-,-,-
solo_distribuidor,fuentes,fuentes|RAIDMAX|650W||650W|XTB,-,FUENTES,121485,RX-650XTB,FUENTE GAMER 650W RAIDMAX XTB,RAIDMAX,RAIDMAX,43126.94,10.0,-,-,-,-,-,-,-,-,-
solo_distribuidor,fuentes,fuentes|RAIDMAX|700W|80 PLUS BRONZE|700W|VORTEX|80|BRONZE,-,FUENTES,121489,RX-700ACV,FUENTE 700W RAIDMAX VORTEX 80 PLUS BRONZE GAMER,RAIDMAX,RAIDMAX,65327.52,10.0,-,-,-,-,-,-,-,-,-
solo_distribuidor,fuentes,fuentes|RAIDMAX|800W|80 PLUS WHITE|800W|VORTEX|80,-,FUENTES,121487,RX-800ACV,FUENTE 800W RAIDMAX VORTEX 80 PLUS WHITE GAMER,RAIDMAX,RAIDMAX,64077.44,10.0,-,-,-,-,-,-,-,-,-
solo_distribuidor,fuentes,fuentes|SFX|500W||500W|20,-,FUENTES,2936,SFX_500,FUENTE SFX 500W 20+4 SATA,SFX                                               ,SFX,16083.8,10.0,-,-,-,-,-,-,-,-,-
solo_distribuidor,fuentes,fuentes|THERMALTAKE|1050W|80 PLUS GOLD|TP|GF|A3|1050W|ANALOG,-,FUENTES,120547,TTP-1050AH2FKG,FUENTE GAMER THERMALTAKE TP GF A3 1050W ANALOG 80 PLUS GOLD FULL MODULAR,THERMALTAKE,THERMALTAKE,217314.12,10.0,-,-,-,-,-,-,-,-,-
solo_distribuidor,fuentes,fuentes|THERMALTAKE|1200W|80 PLUS GOLD|TP|GF|A3|1200W|ANALOG,-,FUENTES,120548,TTP-1200AH2FKG,FUENTE GAMER THERMALTAKE TP GF A3 1200W ANALOG 80 PLUS GOLD FULL MODULAR,THERMALTAKE,THERMALTAKE,248918.94,10.0,-,-,-,-,-,-,-,-,-
solo_distribuidor,fuentes,fuentes|THERMALTAKE|500W||TR2|500W,-,FUENTES,101266,TR2-500NL2NC,FUENTE GAMER THERMALTAKE TR2 500W,THERMALTAKE,THERMALTAKE,48828.17,10.0,-,-,-,-,-,-,-,-,-
solo_distribuidor,fuentes,fuentes|THERMALTAKE|600W||TR2|600W,-,FUENTES,101260,TR2-600NL2NC,FUENTE GAMER THERMALTAKE TR2 600W,THERMALTAKE,THERMALTAKE,53542.62,10.0,-,-,-,-,-,-,-,-,-
solo_distribuidor,fuentes,fuentes|THERMALTAKE|650W|80 PLUS BRONZE|SMART|BX3|650W|80|BRONZE,-,FUENTES,120006,PS-SPD-0650NNFABG-3,FUENTE GAMER THERMALTAKE SMART BX3 650W 80 PLUS BRONZE,THERMALTAKE,THERMALTAKE,91454.05,10.0,-,-,-,-,-,-,-,-,-
solo_distribuidor,fuentes,fuentes|THERMALTAKE|700W|80 PLUS WHITE|SMART|700W|80,-,FUENTES,120007,PS-SPD-0700NPCWAG-W,FUENTE THERMALTAKE SMART 700W 80 PLUS WHITE,THERMALTAKE,THERMALTAKE,81460.81,10.0,-,-,-,-,-,-,-,-,-
solo_distribuidor,fuentes,fuentes|THERMALTAKE|750W|80 PLUS BRONZE|SMART|BX3|750W|80|BRONZE,-,FUENTES,120008,PS-SPD-0750NNFABG-3,FUENTE GAMER THERMALTAKE SMART BX3 750W 80 PLUS BRONZE,THERMALTAKE,THERMALTAKE,102610.12,10.0,-,-,-,-,-,-,-,-,-
solo_distribuidor,fuentes,fuentes|THERMALTAKE|750W|80 PLUS GOLD|TP|GT|750W|ANALOG|80,-,FUENTES,120549,TPD-750AH2FXG-3,FUENTE GAMER THERMALTAKE TP GT 750W ANALOG 80 PLUS GOLD,THERMALTAKE,THERMALTAKE,131992.03,6.0,-,-,-,-,-,-,-,-,-
solo_distribuidor,fuentes,fuentes|THERMALTAKE|750W|80 PLUS GOLD|TP|GT|750W|ANALOG|80,-,FUENTES,121283,TPD-750AH2FXG-3 W,FUENTE GAMER THERMALTAKE TP GT 750W ANALOG 80 PLUS GOLD WHITE,THERMALTAKE,THERMALTAKE,136424.04,10.0,-,-,-,-,-,-,-,-,-
solo_compragamer,memorias,memorias|16GB|DDR4|2666|,-,-,-,-,-,-,-,-,-,compragamer_memorias,15.0,Memoria KingDian DDR4 16GB 2666MHz,KingDian,176230.0,True,https://compragamer.com/producto/Memoria_KingDian_DDR4_16GB_2666MHz_13639?cate=15,-,-
solo_compragamer,memorias,memorias|16GB|DDR4|2666|CL19,-,-,-,-,-,-,-,-,-,compragamer_memorias,15.0,Memoria Crucial DDR4 16GB 2666MHz CL19,Crucial,204080.0,True,https://compragamer.com/producto/Memoria_Crucial_DDR4_16GB_2666MHz_CL19_19525?cate=15,-,-
solo_compragamer,memorias,memorias|16GB|DDR4|3200|CL19,-,-,-,-,-,-,-,-,-,compragamer_memorias,15.0,Memoria Mancer DDR4 16GB 3200MHz Astrion Black CL19 BULK,Mancer,199990.0,True,https://compragamer.com/producto/Memoria_Mancer_DDR4_16GB_3200MHz_Astrion_Black_CL19_BULK_20243?cate=15,-,-
solo_compragamer,memorias,memorias|16GB|DDR5|5600|,-,-,-,-,-,-,-,-,-,compragamer_memorias,15.0,Memoria Timetec DDR5 16GB 5600MHz,Timetec,343250.0,True,https://compragamer.com/producto/Memoria_Timetec_DDR5_16GB_5600MHz_19049?cate=15,-,-
solo_compragamer,memorias,memorias|16GB|DDR5|5600|CL36,-,-,-,-,-,-,-,-,-,compragamer_memorias,15.0,Memoria Kingston DDR5 16GB 5600MHz Fury Beast Black RGB CL36,Kingston,399990.0,True,https://compragamer.com/producto/Memoria_Kingston_DDR5_16GB_5600MHz_Fury_Beast_Black_RGB_CL36_18822?cate=15,-,-
solo_compragamer,memorias,memorias|16GB|DDR5|5600|CL40,-,-,-,-,-,-,-,-,-,compragamer_memorias,15.0,Memoria Kingston DDR5 16GB 5600Mhz Fury Beast CL40 Black,Kingston,393490.0,True,https://compragamer.com/producto/Memoria_Kingston_DDR5_16GB_5600Mhz_Fury_Beast_CL40_Black_15467?cate=15,-,-
solo_compragamer,memorias,memorias|16GB|DDR5|6000|CL36,-,-,-,-,-,-,-,-,-,compragamer_memorias,15.0,Memoria Corsair DDR5 16GB 6000MHz Vengeance CL36 Black Intel XMP 3.0 / AMD EXPO,Corsair,399990.0,True,https://compragamer.com/producto/Memoria_Corsair_DDR5_16GB_6000MHz_Vengeance_CL36_Black_Intel_XMP_3_0_AMD_EXPO_19520?cate=15,-,-
solo_compragamer,memorias,memorias|16GB|DDR5|6400|CL32,-,-,-,-,-,-,-,-,-,compragamer_memorias,15.0,Memoria Team DDR5 16GB 6400MHz T-Force Delta RGB White CL32,Team,437340.0,True,https://compragamer.com/producto/Memoria_Team_DDR5_16GB_6400MHz_T_Force_Delta_RGB_White_CL32_19509?cate=15,-,-
solo_compragamer,memorias,memorias|16GB|DDR5|6400|CL32,-,-,-,-,-,-,-,-,-,compragamer_memorias,15.0,Memoria Team DDR5 16GB 6400MHz T-Force Vulcan Black CL32,Team,424740.0,True,https://compragamer.com/producto/Memoria_Team_DDR5_16GB_6400MHz_T_Force_Vulcan_Black_CL32_19511?cate=15,-,-
solo_compragamer,memorias,memorias|16GB|DDR5|6400|CL38,-,-,-,-,-,-,-,-,-,compragamer_memorias,15.0,Memoria Team DDR5 16GB 6400MHz T-Force Delta RGB White CL38,Team,425560.0,True,https://compragamer.com/producto/Memoria_Team_DDR5_16GB_6400MHz_T_Force_Delta_RGB_White_CL38_19510?cate=15,-,-
solo_compragamer,memorias,memorias|16GB|DDR5|6400|CL38,-,-,-,-,-,-,-,-,-,compragamer_memorias,15.0,Memoria Team DDR5 16GB 6400MHz T-Force Vulcan Black CL38,Team,418020.0,True,https://compragamer.com/producto/Memoria_Team_DDR5_16GB_6400MHz_T_Force_Vulcan_Black_CL38_19512?cate=15,-,-
solo_compragamer,memorias,memorias|32GB|DDR5|6000|CL30,-,-,-,-,-,-,-,-,-,compragamer_memorias,15.0,Memoria Team DDR5 32GB (2x16GB) 6000MHz T-Force Vulcan Black CL30 Intel XMP / AMD EXPO,Team,880240.0,True,https://compragamer.com/producto/Memoria_Team_DDR5_32GB_2x16GB_6000MHz_T_Force_Vulcan_Black_CL30_Intel_XMP_AMD_EXPO_17806?cate=15,-,-
solo_compragamer,memorias,memorias|32GB|DDR5|6000|CL30,-,-,-,-,-,-,-,-,-,compragamer_memorias,15.0,Memoria Kingston DDR5 32GB (2x16GB) 6000MHz Fury Black RGB CL30 AMD EXPO,Kingston,910100.0,True,https://compragamer.com/producto/Memoria_Kingston_DDR5_32GB_2x16GB_6000MHz_Fury_Black_RGB_CL30_AMD_EXPO_18728?cate=15,-,-
solo_compragamer,memorias,memorias|32GB|DDR5|6000|CL30,-,-,-,-,-,-,-,-,-,compragamer_memorias,15.0,Memoria KLEVV DDR5 32GB (2x16GB) 6000MHz FIT V CL30 IC Hynix,KLEVV,786410.0,True,https://compragamer.com/producto/Memoria_KLEVV_DDR5_32GB_2x16GB_6000MHz_FIT_V_CL30_IC_Hynix_20201?cate=15,-,-
solo_compragamer,memorias,memorias|32GB|DDR5|6000|CL30,-,-,-,-,-,-,-,-,-,compragamer_memorias,15.0,Memoria KLEVV DDR5 32GB (2x16GB) 6000MHz FIT V White CL30 IC Hynix,KLEVV,786410.0,True,https://compragamer.com/producto/Memoria_KLEVV_DDR5_32GB_2x16GB_6000MHz_FIT_V_White_CL30_IC_Hynix_20202?cate=15,-,-
solo_compragamer,memorias,memorias|32GB|DDR5|6000|CL36,-,-,-,-,-,-,-,-,-,compragamer_memorias,15.0,Memoria Kingston DDR5 32GB (2x16GB) 6000MHz Fury Black RGB CL36 AMD EXPO,Kingston,893300.0,True,https://compragamer.com/producto/Memoria_Kingston_DDR5_32GB_2x16GB_6000MHz_Fury_Black_RGB_CL36_AMD_EXPO_18725?cate=15,-,-
solo_compragamer,memorias,memorias|32GB|DDR5|6000|CL36,-,-,-,-,-,-,-,-,-,compragamer_memorias,15.0,Memoria Crucial PRO DDR5 32GB (2x16GB) 6000MHz CL36,Crucial,827620.0,True,https://compragamer.com/producto/Memoria_Crucial_PRO_DDR5_32GB_2x16GB_6000MHz_CL36_19527?cate=15,-,-
